<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.23	12:18:00	1.08229	1.08234	1.08227	1.08232	62	0	0
2024.02.23	12:19:00	1.08233	1.08237	1.08232	1.08233	29	0	0
2024.02.23	12:20:00	1.08234	1.08236	1.08226	1.08226	55	0	0
2024.02.23	12:21:00	1.08227	1.08237	1.08227	1.08237	57	0	0
2024.02.23	12:22:00	1.08237	1.08244	1.08236	1.08243	55	0	0
2024.02.23	12:23:00	1.08244	1.08245	1.08241	1.08243	71	0	0
2024.02.23	12:24:00	1.08242	1.08244	1.08226	1.08226	39	0	0
2024.02.23	12:25:00	1.08225	1.08232	1.08224	1.08230	39	0	0
2024.02.23	12:26:00	1.08229	1.08242	1.08228	1.08233	68	0	0
2024.02.23	12:27:00	1.08234	1.08242	1.08232	1.08240	51	0	0
2024.02.23	12:28:00	1.08239	1.08241	1.08229	1.08230	50	0	0
2024.02.23	12:29:00	1.08230	1.08232	1.08225	1.08229	32	0	1
2024.02.23	12:30:00	1.08230	1.08231	1.08223	1.08223	83	0	0
2024.02.23	12:31:00	1.08224	1.08240	1.08217	1.08233	109	0	0
2024.02.23	12:32:00	1.08234	1.08243	1.08231	1.08238	92	0	0
2024.02.23	12:33:00	1.08237	1.08238	1.08230	1.08232	90	0	0
2024.02.23	12:34:00	1.08233	1.08233	1.08223	1.08224	84	0	0
2024.02.23	12:35:00	1.08224	1.08224	1.08204	1.08206	89	0	0
2024.02.23	12:36:00	1.08208	1.08221	1.08204	1.08218	57	0	0
2024.02.23	12:37:00	1.08218	1.08220	1.08211	1.08211	23	0	1
2024.02.23	12:38:00	1.08211	1.08213	1.08205	1.08209	53	0	0
2024.02.23	12:39:00	1.08211	1.08213	1.08209	1.08212	26	0	0
2024.02.23	12:40:00	1.08211	1.08213	1.08209	1.08210	30	0	0
2024.02.23	12:41:00	1.08210	1.08221	1.08208	1.08218	76	0	0
2024.02.23	12:42:00	1.08216	1.08224	1.08207	1.08213	71	0	0
2024.02.23	12:43:00	1.08212	1.08218	1.08207	1.08213	58	0	0
2024.02.23	12:44:00	1.08213	1.08215	1.08207	1.08207	59	0	1
2024.02.23	12:45:00	1.08207	1.08213	1.08207	1.08210	79	0	0
2024.02.23	12:46:00	1.08211	1.08220	1.08210	1.08220	64	0	0
2024.02.23	12:47:00	1.08219	1.08220	1.08215	1.08220	65	0	0
2024.02.23	12:48:00	1.08220	1.08226	1.08219	1.08225	83	0	0
2024.02.23	12:49:00	1.08226	1.08226	1.08224	1.08225	36	0	1
2024.02.23	12:50:00	1.08226	1.08231	1.08224	1.08229	17	0	0
2024.02.23	12:51:00	1.08230	1.08242	1.08230	1.08240	20	0	0
2024.02.23	12:52:00	1.08240	1.08245	1.08225	1.08227	93	0	0
2024.02.23	12:53:00	1.08226	1.08235	1.08225	1.08235	66	0	0
2024.02.23	12:54:00	1.08235	1.08240	1.08234	1.08240	22	0	0
2024.02.23	12:55:00	1.08240	1.08248	1.08236	1.08236	38	0	0
2024.02.23	12:56:00	1.08236	1.08247	1.08236	1.08245	30	0	0
2024.02.23	12:57:00	1.08245	1.08247	1.08237	1.08241	31	0	0
2024.02.23	12:58:00	1.08240	1.08240	1.08227	1.08230	43	0	0
2024.02.23	12:59:00	1.08230	1.08241	1.08230	1.08238	50	0	0
2024.02.23	13:00:00	1.08237	1.08245	1.08236	1.08241	43	0	0
2024.02.23	13:01:00	1.08241	1.08241	1.08231	1.08231	24	0	0
2024.02.23	13:02:00	1.08231	1.08234	1.08228	1.08228	20	0	0
2024.02.23	13:03:00	1.08229	1.08240	1.08229	1.08232	23	0	0
2024.02.23	13:04:00	1.08231	1.08240	1.08230	1.08238	48	0	0
2024.02.23	13:05:00	1.08237	1.08244	1.08235	1.08240	28	0	0
2024.02.23	13:06:00	1.08239	1.08244	1.08239	1.08242	54	0	0
2024.02.23	13:07:00	1.08242	1.08265	1.08242	1.08258	93	0	0
2024.02.23	13:08:00	1.08259	1.08259	1.08250	1.08251	32	0	0
2024.02.23	13:09:00	1.08249	1.08258	1.08249	1.08258	42	0	0
2024.02.23	13:10:00	1.08260	1.08260	1.08255	1.08255	25	0	0
2024.02.23	13:11:00	1.08255	1.08260	1.08254	1.08255	37	0	1
2024.02.23	13:12:00	1.08256	1.08256	1.08239	1.08241	64	0	0
2024.02.23	13:13:00	1.08240	1.08247	1.08239	1.08247	81	0	0
2024.02.23	13:14:00	1.08247	1.08252	1.08239	1.08240	46	0	0
2024.02.23	13:15:00	1.08240	1.08243	1.08224	1.08225	45	0	0
2024.02.23	13:16:00	1.08226	1.08256	1.08224	1.08253	97	0	0
2024.02.23	13:17:00	1.08254	1.08266	1.08253	1.08255	65	0	0
2024.02.23	13:18:00	1.08254	1.08259	1.08240	1.08241	91	0	0
2024.02.23	13:19:00	1.08241	1.08250	1.08236	1.08250	38	0	1
2024.02.23	13:20:00	1.08250	1.08265	1.08250	1.08265	73	0	0
2024.02.23	13:21:00	1.08265	1.08287	1.08265	1.08285	48	0	0
2024.02.23	13:22:00	1.08286	1.08300	1.08279	1.08298	68	0	0
2024.02.23	13:23:00	1.08299	1.08311	1.08294	1.08311	79	0	0
2024.02.23	13:24:00	1.08311	1.08313	1.08305	1.08309	55	0	0
2024.02.23	13:25:00	1.08309	1.08309	1.08296	1.08305	48	0	0
2024.02.23	13:26:00	1.08306	1.08307	1.08300	1.08301	67	0	0
2024.02.23	13:27:00	1.08301	1.08309	1.08295	1.08306	93	0	0
2024.02.23	13:28:00	1.08307	1.08307	1.08298	1.08302	62	0	0
2024.02.23	13:29:00	1.08303	1.08304	1.08292	1.08293	58	0	0
2024.02.23	13:30:00	1.08292	1.08293	1.08283	1.08285	78	0	0
2024.02.23	13:31:00	1.08286	1.08286	1.08271	1.08280	84	0	0
2024.02.23	13:32:00	1.08279	1.08286	1.08271	1.08274	62	0	0
2024.02.23	13:33:00	1.08274	1.08278	1.08271	1.08273	34	0	0
2024.02.23	13:34:00	1.08275	1.08281	1.08274	1.08280	63	0	0
2024.02.23	13:35:00	1.08280	1.08280	1.08266	1.08267	39	0	1
2024.02.23	13:36:00	1.08266	1.08269	1.08262	1.08268	34	0	0
2024.02.23	13:37:00	1.08269	1.08275	1.08261	1.08262	56	0	0
2024.02.23	13:38:00	1.08261	1.08266	1.08258	1.08263	101	0	0
2024.02.23	13:39:00	1.08264	1.08276	1.08264	1.08274	99	0	0
2024.02.23	13:40:00	1.08273	1.08289	1.08270	1.08288	95	0	0
2024.02.23	13:41:00	1.08287	1.08297	1.08287	1.08292	79	0	0
2024.02.23	13:42:00	1.08291	1.08302	1.08290	1.08301	90	0	0
2024.02.23	13:43:00	1.08300	1.08301	1.08295	1.08296	48	0	0
2024.02.23	13:44:00	1.08296	1.08303	1.08296	1.08301	54	0	0
2024.02.23	13:45:00	1.08300	1.08304	1.08296	1.08303	112	0	0
2024.02.23	13:46:00	1.08305	1.08313	1.08295	1.08299	116	0	0
2024.02.23	13:47:00	1.08298	1.08302	1.08278	1.08279	96	0	0
2024.02.23	13:48:00	1.08279	1.08290	1.08278	1.08284	71	0	0
2024.02.23	13:49:00	1.08285	1.08288	1.08279	1.08279	82	0	0
2024.02.23	13:50:00	1.08280	1.08280	1.08263	1.08265	109	0	0
2024.02.23	13:51:00	1.08264	1.08274	1.08259	1.08274	98	0	0
2024.02.23	13:52:00	1.08275	1.08289	1.08274	1.08289	90	0	0
2024.02.23	13:53:00	1.08290	1.08293	1.08288	1.08292	44	0	0
2024.02.23	13:54:00	1.08291	1.08291	1.08280	1.08281	41	0	0
2024.02.23	13:55:00	1.08281	1.08290	1.08279	1.08285	73	0	0
2024.02.23	13:56:00	1.08284	1.08296	1.08283	1.08287	99	0	0
2024.02.23	13:57:00	1.08287	1.08291	1.08275	1.08277	104	0	0
2024.02.23	13:58:00	1.08278	1.08278	1.08253	1.08262	115	0	0
2024.02.23	13:59:00	1.08262	1.08275	1.08257	1.08271	126	0	0
2024.02.23	14:00:00	1.08271	1.08274	1.08257	1.08261	107	0	0
2024.02.23	14:01:00	1.08262	1.08272	1.08258	1.08260	105	0	0
2024.02.23	14:02:00	1.08261	1.08272	1.08257	1.08272	93	0	0
2024.02.23	14:03:00	1.08271	1.08291	1.08270	1.08289	91	0	0
2024.02.23	14:04:00	1.08290	1.08290	1.08280	1.08283	60	0	0
2024.02.23	14:05:00	1.08282	1.08283	1.08270	1.08270	47	0	0
2024.02.23	14:06:00	1.08269	1.08275	1.08266	1.08266	66	0	0
2024.02.23	14:07:00	1.08267	1.08276	1.08264	1.08271	87	0	0
2024.02.23	14:08:00	1.08269	1.08277	1.08269	1.08276	49	0	0
2024.02.23	14:09:00	1.08276	1.08276	1.08267	1.08267	48	0	0
2024.02.23	14:10:00	1.08268	1.08268	1.08246	1.08253	76	0	0
2024.02.23	14:11:00	1.08254	1.08258	1.08254	1.08256	71	0	0
2024.02.23	14:12:00	1.08256	1.08267	1.08251	1.08266	74	0	0
2024.02.23	14:13:00	1.08267	1.08272	1.08263	1.08266	66	0	0
2024.02.23	14:14:00	1.08267	1.08271	1.08255	1.08263	87	0	0
2024.02.23	14:15:00	1.08264	1.08269	1.08253	1.08257	83	0	0
2024.02.23	14:16:00	1.08257	1.08268	1.08255	1.08263	73	0	0
2024.02.23	14:17:00	1.08264	1.08264	1.08254	1.08256	81	0	0
2024.02.23	14:18:00	1.08258	1.08260	1.08249	1.08250	46	0	0
2024.02.23	14:19:00	1.08251	1.08270	1.08248	1.08268	105	0	0
2024.02.23	14:20:00	1.08266	1.08267	1.08261	1.08264	55	0	0
2024.02.23	14:21:00	1.08264	1.08280	1.08264	1.08279	45	0	0
2024.02.23	14:22:00	1.08279	1.08282	1.08274	1.08278	51	0	0
2024.02.23	14:23:00	1.08278	1.08296	1.08278	1.08294	40	0	0
2024.02.23	14:24:00	1.08294	1.08312	1.08294	1.08311	65	0	0
2024.02.23	14:25:00	1.08311	1.08320	1.08311	1.08317	32	0	0
2024.02.23	14:26:00	1.08317	1.08334	1.08311	1.08331	116	0	0
2024.02.23	14:27:00	1.08332	1.08346	1.08331	1.08345	117	0	0
2024.02.23	14:28:00	1.08345	1.08345	1.08321	1.08323	90	0	0
2024.02.23	14:29:00	1.08324	1.08339	1.08322	1.08338	85	0	0
2024.02.23	14:30:00	1.08337	1.08347	1.08336	1.08343	90	0	0
2024.02.23	14:31:00	1.08342	1.08370	1.08341	1.08366	123	0	0
2024.02.23	14:32:00	1.08367	1.08374	1.08350	1.08352	103	0	0
2024.02.23	14:33:00	1.08352	1.08354	1.08346	1.08347	111	0	0
2024.02.23	14:34:00	1.08348	1.08369	1.08347	1.08368	108	0	0
2024.02.23	14:35:00	1.08368	1.08372	1.08356	1.08357	90	0	0
2024.02.23	14:36:00	1.08356	1.08366	1.08349	1.08359	99	0	0
2024.02.23	14:37:00	1.08359	1.08374	1.08358	1.08366	120	0	0
2024.02.23	14:38:00	1.08367	1.08368	1.08359	1.08362	83	0	0
2024.02.23	14:39:00	1.08363	1.08376	1.08360	1.08375	120	0	0
2024.02.23	14:40:00	1.08376	1.08389	1.08369	1.08374	145	0	0
2024.02.23	14:41:00	1.08373	1.08394	1.08372	1.08394	137	0	0
2024.02.23	14:42:00	1.08393	1.08394	1.08384	1.08392	116	0	0
2024.02.23	14:43:00	1.08393	1.08395	1.08369	1.08370	113	0	0
2024.02.23	14:44:00	1.08369	1.08382	1.08358	1.08360	127	0	0
2024.02.23	14:45:00	1.08360	1.08370	1.08360	1.08366	94	0	0
2024.02.23	14:46:00	1.08366	1.08372	1.08365	1.08371	90	0	0
2024.02.23	14:47:00	1.08372	1.08375	1.08362	1.08365	88	0	0
2024.02.23	14:48:00	1.08365	1.08368	1.08357	1.08361	92	0	0
2024.02.23	14:49:00	1.08361	1.08370	1.08347	1.08368	100	0	0
2024.02.23	14:50:00	1.08367	1.08373	1.08360	1.08372	117	0	0
2024.02.23	14:51:00	1.08373	1.08376	1.08358	1.08359	64	0	0
2024.02.23	14:52:00	1.08359	1.08364	1.08353	1.08356	46	0	0
2024.02.23	14:53:00	1.08356	1.08359	1.08346	1.08355	38	0	0
2024.02.23	14:54:00	1.08356	1.08376	1.08356	1.08367	42	0	0
2024.02.23	14:55:00	1.08366	1.08379	1.08366	1.08378	64	0	0
2024.02.23	14:56:00	1.08378	1.08378	1.08370	1.08377	58	0	0
2024.02.23	14:57:00	1.08378	1.08383	1.08371	1.08376	57	0	0
2024.02.23	14:58:00	1.08375	1.08390	1.08374	1.08378	64	0	0
2024.02.23	14:59:00	1.08377	1.08379	1.08359	1.08362	77	0	0
2024.02.23	15:00:00	1.08362	1.08364	1.08339	1.08342	143	0	0
2024.02.23	15:01:00	1.08341	1.08341	1.08319	1.08324	110	0	0
2024.02.23	15:02:00	1.08326	1.08339	1.08319	1.08335	129	0	0
2024.02.23	15:03:00	1.08336	1.08340	1.08318	1.08318	98	0	0
2024.02.23	15:04:00	1.08318	1.08320	1.08305	1.08314	99	0	0
2024.02.23	15:05:00	1.08317	1.08329	1.08311	1.08327	83	0	0
2024.02.23	15:06:00	1.08326	1.08326	1.08311	1.08314	79	0	0
2024.02.23	15:07:00	1.08315	1.08334	1.08315	1.08332	81	0	0
2024.02.23	15:08:00	1.08331	1.08333	1.08318	1.08319	61	0	0
2024.02.23	15:09:00	1.08320	1.08338	1.08318	1.08338	34	0	0
2024.02.23	15:10:00	1.08338	1.08353	1.08333	1.08352	57	0	0
2024.02.23	15:11:00	1.08352	1.08359	1.08352	1.08354	56	0	0
2024.02.23	15:12:00	1.08355	1.08362	1.08349	1.08349	53	0	0
2024.02.23	15:13:00	1.08350	1.08363	1.08349	1.08363	50	0	0
2024.02.23	15:14:00	1.08363	1.08367	1.08358	1.08361	63	0	0
2024.02.23	15:15:00	1.08360	1.08363	1.08356	1.08359	61	0	0
2024.02.23	15:16:00	1.08358	1.08361	1.08344	1.08356	44	0	0
2024.02.23	15:17:00	1.08355	1.08357	1.08328	1.08335	69	0	0
2024.02.23	15:18:00	1.08335	1.08354	1.08334	1.08346	102	0	0
2024.02.23	15:19:00	1.08346	1.08351	1.08332	1.08333	96	0	0
2024.02.23	15:20:00	1.08335	1.08339	1.08324	1.08325	138	0	0
2024.02.23	15:21:00	1.08324	1.08339	1.08319	1.08321	134	0	0
2024.02.23	15:22:00	1.08322	1.08338	1.08321	1.08334	132	0	0
2024.02.23	15:23:00	1.08333	1.08336	1.08328	1.08333	117	0	0
2024.02.23	15:24:00	1.08334	1.08338	1.08317	1.08319	104	0	0
2024.02.23	15:25:00	1.08319	1.08337	1.08318	1.08335	68	0	0
2024.02.23	15:26:00	1.08336	1.08339	1.08329	1.08330	70	0	0
2024.02.23	15:27:00	1.08330	1.08331	1.08311	1.08313	125	0	0
2024.02.23	15:28:00	1.08312	1.08313	1.08298	1.08309	128	0	0
2024.02.23	15:29:00	1.08309	1.08316	1.08301	1.08313	100	0	0
2024.02.23	15:30:00	1.08312	1.08313	1.08296	1.08301	121	0	0
2024.02.23	15:31:00	1.08302	1.08312	1.08297	1.08306	125	0	0
2024.02.23	15:32:00	1.08307	1.08315	1.08304	1.08309	151	0	0
2024.02.23	15:33:00	1.08308	1.08315	1.08304	1.08312	145	0	0
2024.02.23	15:34:00	1.08312	1.08312	1.08286	1.08294	165	0	0
2024.02.23	15:35:00	1.08293	1.08293	1.08282	1.08285	158	0	0
2024.02.23	15:36:00	1.08286	1.08298	1.08270	1.08295	156	0	0
2024.02.23	15:37:00	1.08296	1.08318	1.08295	1.08317	107	0	0
2024.02.23	15:38:00	1.08317	1.08320	1.08302	1.08308	88	0	0
2024.02.23	15:39:00	1.08308	1.08322	1.08305	1.08319	71	0	0
2024.02.23	15:40:00	1.08322	1.08335	1.08284	1.08289	121	0	0
2024.02.23	15:41:00	1.08290	1.08290	1.08271	1.08281	98	0	0
2024.02.23	15:42:00	1.08282	1.08282	1.08275	1.08281	99	0	0
2024.02.23	15:43:00	1.08282	1.08282	1.08269	1.08272	108	0	0
2024.02.23	15:44:00	1.08271	1.08277	1.08268	1.08276	81	0	0
2024.02.23	15:45:00	1.08277	1.08288	1.08274	1.08285	104	0	0
2024.02.23	15:46:00	1.08285	1.08285	1.08274	1.08276	82	0	0
2024.02.23	15:47:00	1.08277	1.08284	1.08275	1.08284	98	0	0
2024.02.23	15:48:00	1.08284	1.08301	1.08284	1.08295	108	0	0
2024.02.23	15:49:00	1.08296	1.08303	1.08294	1.08303	48	0	0
2024.02.23	15:50:00	1.08305	1.08328	1.08305	1.08325	61	0	0
2024.02.23	15:51:00	1.08326	1.08340	1.08325	1.08335	59	0	1
2024.02.23	15:52:00	1.08335	1.08341	1.08323	1.08323	40	0	0
2024.02.23	15:53:00	1.08323	1.08328	1.08297	1.08310	85	0	0
2024.02.23	15:54:00	1.08311	1.08314	1.08299	1.08300	88	0	0
2024.02.23	15:55:00	1.08301	1.08318	1.08300	1.08306	114	0	0
2024.02.23	15:56:00	1.08305	1.08311	1.08298	1.08306	101	0	0
2024.02.23	15:57:00	1.08306	1.08323	1.08303	1.08309	87	0	0
2024.02.23	15:58:00	1.08309	1.08324	1.08309	1.08321	39	0	0
2024.02.23	15:59:00	1.08321	1.08327	1.08316	1.08319	60	0	0
2024.02.23	16:00:00	1.08316	1.08333	1.08315	1.08325	100	0	0
2024.02.23	16:01:00	1.08325	1.08325	1.08301	1.08301	81	0	0
2024.02.23	16:02:00	1.08300	1.08308	1.08295	1.08306	105	0	0
2024.02.23	16:03:00	1.08306	1.08307	1.08286	1.08300	88	0	0
2024.02.23	16:04:00	1.08300	1.08313	1.08295	1.08311	86	0	0
2024.02.23	16:05:00	1.08311	1.08311	1.08294	1.08302	76	0	0
2024.02.23	16:06:00	1.08303	1.08316	1.08291	1.08300	110	0	0
2024.02.23	16:07:00	1.08300	1.08311	1.08295	1.08310	79	0	0
2024.02.23	16:08:00	1.08309	1.08311	1.08287	1.08305	126	0	0
2024.02.23	16:09:00	1.08306	1.08309	1.08289	1.08290	67	0	0
2024.02.23	16:10:00	1.08290	1.08294	1.08287	1.08291	49	0	0
2024.02.23	16:11:00	1.08290	1.08297	1.08289	1.08291	48	0	0
2024.02.23	16:12:00	1.08291	1.08291	1.08267	1.08275	81	0	0
2024.02.23	16:13:00	1.08274	1.08297	1.08274	1.08297	65	0	0
2024.02.23	16:14:00	1.08297	1.08297	1.08274	1.08275	41	0	0
2024.02.23	16:15:00	1.08276	1.08284	1.08275	1.08275	78	0	0
2024.02.23	16:16:00	1.08276	1.08283	1.08274	1.08282	111	0	0
2024.02.23	16:17:00	1.08281	1.08292	1.08279	1.08279	138	0	0
2024.02.23	16:18:00	1.08280	1.08283	1.08275	1.08279	117	0	0
2024.02.23	16:19:00	1.08280	1.08298	1.08279	1.08298	146	0	0
2024.02.23	16:20:00	1.08299	1.08318	1.08295	1.08316	123	0	0
2024.02.23	16:21:00	1.08316	1.08326	1.08310	1.08321	84	0	0
2024.02.23	16:22:00	1.08321	1.08322	1.08312	1.08313	50	0	0
2024.02.23	16:23:00	1.08315	1.08321	1.08309	1.08314	65	0	0
2024.02.23	16:24:00	1.08315	1.08326	1.08313	1.08326	56	0	0
2024.02.23	16:25:00	1.08327	1.08334	1.08321	1.08326	122	0	0
2024.02.23	16:26:00	1.08326	1.08333	1.08322	1.08331	125	0	0
2024.02.23	16:27:00	1.08331	1.08334	1.08321	1.08330	136	0	0
2024.02.23	16:28:00	1.08331	1.08338	1.08321	1.08321	104	0	0
2024.02.23	16:29:00	1.08322	1.08330	1.08315	1.08326	168	0	0
2024.02.23	16:30:00	1.08327	1.08358	1.08325	1.08351	163	0	0
2024.02.23	16:31:00	1.08352	1.08353	1.08346	1.08349	161	0	0
2024.02.23	16:32:00	1.08350	1.08368	1.08350	1.08366	105	0	0
2024.02.23	16:33:00	1.08367	1.08369	1.08342	1.08345	86	0	0
2024.02.23	16:34:00	1.08345	1.08362	1.08344	1.08359	86	0	0
2024.02.23	16:35:00	1.08360	1.08360	1.08331	1.08331	176	0	0
2024.02.23	16:36:00	1.08331	1.08345	1.08327	1.08340	99	0	0
2024.02.23	16:37:00	1.08341	1.08345	1.08330	1.08335	136	0	0
2024.02.23	16:38:00	1.08334	1.08342	1.08329	1.08330	156	0	0
2024.02.23	16:39:00	1.08330	1.08330	1.08299	1.08301	171	0	0
2024.02.23	16:40:00	1.08300	1.08307	1.08291	1.08300	136	0	0
2024.02.23	16:41:00	1.08301	1.08301	1.08290	1.08297	132	0	0
2024.02.23	16:42:00	1.08295	1.08301	1.08290	1.08293	172	0	0
2024.02.23	16:43:00	1.08294	1.08297	1.08284	1.08284	146	0	0
2024.02.23	16:44:00	1.08285	1.08290	1.08284	1.08290	106	0	0
2024.02.23	16:45:00	1.08290	1.08294	1.08269	1.08271	106	0	0
2024.02.23	16:46:00	1.08272	1.08279	1.08266	1.08278	124	0	0
2024.02.23	16:47:00	1.08278	1.08280	1.08269	1.08273	115	0	0
2024.02.23	16:48:00	1.08273	1.08284	1.08269	1.08273	104	0	0
2024.02.23	16:49:00	1.08274	1.08281	1.08270	1.08271	106	0	0
2024.02.23	16:50:00	1.08270	1.08271	1.08266	1.08269	63	0	0
2024.02.23	16:51:00	1.08269	1.08269	1.08252	1.08263	73	0	0
2024.02.23	16:52:00	1.08264	1.08264	1.08252	1.08262	78	0	0
2024.02.23	16:53:00	1.08262	1.08272	1.08262	1.08270	51	0	0
2024.02.23	16:54:00	1.08270	1.08280	1.08266	1.08277	108	0	0
2024.02.23	16:55:00	1.08276	1.08287	1.08268	1.08270	88	0	0
2024.02.23	16:56:00	1.08270	1.08276	1.08259	1.08260	94	0	0
2024.02.23	16:57:00	1.08260	1.08267	1.08244	1.08260	78	0	0
2024.02.23	16:58:00	1.08261	1.08270	1.08254	1.08262	83	0	0
2024.02.23	16:59:00	1.08262	1.08265	1.08246	1.08256	83	0	0
2024.02.23	17:00:00	1.08256	1.08256	1.08226	1.08231	124	0	0
2024.02.23	17:01:00	1.08231	1.08240	1.08230	1.08234	88	0	0
2024.02.23	17:02:00	1.08233	1.08240	1.08230	1.08237	105	0	0
2024.02.23	17:03:00	1.08238	1.08240	1.08227	1.08233	78	0	0
2024.02.23	17:04:00	1.08232	1.08235	1.08216	1.08219	81	0	0
2024.02.23	17:05:00	1.08218	1.08221	1.08201	1.08209	72	0	0
2024.02.23	17:06:00	1.08209	1.08219	1.08209	1.08212	66	0	0
2024.02.23	17:07:00	1.08212	1.08216	1.08200	1.08210	54	0	0
2024.02.23	17:08:00	1.08209	1.08217	1.08200	1.08216	136	0	0
2024.02.23	17:09:00	1.08217	1.08238	1.08217	1.08237	129	0	0
2024.02.23	17:10:00	1.08236	1.08245	1.08218	1.08220	122	0	0
2024.02.23	17:11:00	1.08222	1.08227	1.08202	1.08211	157	0	0
2024.02.23	17:12:00	1.08211	1.08220	1.08181	1.08181	163	0	0
2024.02.23	17:13:00	1.08181	1.08184	1.08160	1.08180	152	0	0
2024.02.23	17:14:00	1.08180	1.08195	1.08173	1.08192	121	0	0
2024.02.23	17:15:00	1.08193	1.08198	1.08168	1.08170	150	0	0
2024.02.23	17:16:00	1.08169	1.08185	1.08168	1.08184	129	0	0
2024.02.23	17:17:00	1.08184	1.08184	1.08167	1.08179	105	0	0
2024.02.23	17:18:00	1.08180	1.08205	1.08179	1.08200	70	0	0
2024.02.23	17:19:00	1.08200	1.08209	1.08194	1.08197	110	0	0
2024.02.23	17:20:00	1.08197	1.08205	1.08191	1.08193	75	0	0
2024.02.23	17:21:00	1.08193	1.08202	1.08191	1.08201	102	0	0
2024.02.23	17:22:00	1.08202	1.08217	1.08194	1.08212	92	0	0
2024.02.23	17:23:00	1.08212	1.08213	1.08197	1.08205	136	0	0
2024.02.23	17:24:00	1.08205	1.08215	1.08201	1.08208	118	0	0
2024.02.23	17:25:00	1.08209	1.08220	1.08203	1.08210	123	0	0
2024.02.23	17:26:00	1.08209	1.08213	1.08193	1.08200	182	0	0
2024.02.23	17:27:00	1.08201	1.08203	1.08177	1.08191	135	0	0
2024.02.23	17:28:00	1.08190	1.08214	1.08186	1.08193	170	0	0
2024.02.23	17:29:00	1.08193	1.08200	1.08185	1.08197	160	0	0
2024.02.23	17:30:00	1.08198	1.08206	1.08195	1.08202	94	0	0
2024.02.23	17:31:00	1.08201	1.08216	1.08199	1.08209	55	0	0
2024.02.23	17:32:00	1.08207	1.08208	1.08195	1.08198	97	0	0
2024.02.23	17:33:00	1.08198	1.08198	1.08186	1.08198	77	0	0
2024.02.23	17:34:00	1.08199	1.08207	1.08194	1.08195	71	0	0
2024.02.23	17:35:00	1.08194	1.08196	1.08189	1.08195	64	0	0
2024.02.23	17:36:00	1.08195	1.08201	1.08189	1.08200	86	0	0
2024.02.23	17:37:00	1.08201	1.08204	1.08194	1.08203	61	0	0
2024.02.23	17:38:00	1.08203	1.08209	1.08197	1.08197	28	0	0
2024.02.23	17:39:00	1.08197	1.08201	1.08194	1.08195	54	0	0
2024.02.23	17:40:00	1.08195	1.08214	1.08193	1.08212	57	0	0
2024.02.23	17:41:00	1.08213	1.08223	1.08204	1.08213	96	0	0
2024.02.23	17:42:00	1.08213	1.08216	1.08208	1.08211	72	0	0
2024.02.23	17:43:00	1.08211	1.08214	1.08203	1.08203	72	0	0
2024.02.23	17:44:00	1.08203	1.08204	1.08169	1.08172	115	0	0
2024.02.23	17:45:00	1.08173	1.08173	1.08151	1.08164	120	0	0
2024.02.23	17:46:00	1.08165	1.08165	1.08137	1.08138	162	0	0
2024.02.23	17:47:00	1.08139	1.08143	1.08118	1.08128	164	0	0
2024.02.23	17:48:00	1.08129	1.08152	1.08128	1.08151	195	0	0
2024.02.23	17:49:00	1.08152	1.08152	1.08141	1.08141	117	0	0
2024.02.23	17:50:00	1.08141	1.08168	1.08139	1.08166	93	0	0
2024.02.23	17:51:00	1.08167	1.08183	1.08161	1.08181	74	0	0
2024.02.23	17:52:00	1.08181	1.08183	1.08175	1.08175	73	0	0
2024.02.23	17:53:00	1.08175	1.08181	1.08174	1.08181	75	0	0
2024.02.23	17:54:00	1.08181	1.08203	1.08181	1.08203	132	0	0
2024.02.23	17:55:00	1.08202	1.08221	1.08200	1.08210	94	0	0
2024.02.23	17:56:00	1.08210	1.08211	1.08203	1.08205	95	0	0
2024.02.23	17:57:00	1.08206	1.08206	1.08194	1.08201	103	0	0
2024.02.23	17:58:00	1.08202	1.08215	1.08195	1.08214	115	0	0
2024.02.23	17:59:00	1.08214	1.08214	1.08206	1.08206	94	0	0
2024.02.23	18:00:00	1.08205	1.08223	1.08203	1.08211	109	0	0
2024.02.23	18:01:00	1.08211	1.08221	1.08205	1.08217	112	0	0
2024.02.23	18:02:00	1.08218	1.08224	1.08216	1.08223	92	0	0
2024.02.23	18:03:00	1.08222	1.08224	1.08219	1.08223	48	0	0
2024.02.23	18:04:00	1.08223	1.08223	1.08206	1.08215	64	0	0
2024.02.23	18:05:00	1.08214	1.08215	1.08175	1.08179	125	0	0
2024.02.23	18:06:00	1.08179	1.08197	1.08176	1.08177	160	0	0
2024.02.23	18:07:00	1.08176	1.08179	1.08167	1.08173	129	0	0
2024.02.23	18:08:00	1.08173	1.08192	1.08172	1.08192	154	0	0
2024.02.23	18:09:00	1.08191	1.08192	1.08184	1.08190	128	0	0
2024.02.23	18:10:00	1.08189	1.08190	1.08181	1.08185	138	0	0
2024.02.23	18:11:00	1.08186	1.08190	1.08180	1.08185	149	0	0
2024.02.23	18:12:00	1.08184	1.08184	1.08163	1.08169	148	0	0
2024.02.23	18:13:00	1.08168	1.08169	1.08151	1.08151	149	0	0
2024.02.23	18:14:00	1.08151	1.08163	1.08150	1.08154	172	0	0
